event_id,fight_id,fighter_id,fighter_name,winning_fighter,weight_class
6436029b50a9c255,4e224ebb6394611d,01641ba5df0c69b0,Gabriel Bonfim,01641ba5df0c69b0,Welterweight
6436029b50a9c255,4e224ebb6394611d,c6aee362c7a7d482,Randy Brown,01641ba5df0c69b0,Welterweight
6436029b50a9c255,f7e9bd2d6f81aeae,2fe9032955c2e013,Joseph Morales,2fe9032955c2e013,Flyweight
6436029b50a9c255,f7e9bd2d6f81aeae,67c1d46f4ed16f9e,Matt Schnell,2fe9032955c2e013,Flyweight
6436029b50a9c255,b23fa678cc65cf5b,681399317dbf4701,Uros Medic,681399317dbf4701,Welterweight
6436029b50a9c255,b23fa678cc65cf5b,447f9858ae78f921,Muslim Salikhov,681399317dbf4701,Welterweight
6436029b50a9c255,20971ed9a842b0cb,06626b6287e1ae1e,Chris Padilla,06626b6287e1ae1e,Lightweight
6436029b50a9c255,20971ed9a842b0cb,eb393afdbe3293d5,Ismael Bonfim,06626b6287e1ae1e,Lightweight
6436029b50a9c255,ac4343150638b635,a93f94c923c3a9cb,Christian Leroy Duncan,a93f94c923c3a9cb,Middleweight
6436029b50a9c255,ac4343150638b635,9384e71bca6c409d,Marco Tulio,a93f94c923c3a9cb,Middleweight
6436029b50a9c255,e3d657dd88864ba7,e00a3dee329a51f7,Jamall Emmers,e00a3dee329a51f7,Featherweight
6436029b50a9c255,e3d657dd88864ba7,41cc71cbf210e0fe,Hyder Amil,e00a3dee329a51f7,Featherweight
6436029b50a9c255,c6d56aad93f98249,b9f28e7045fdfce7,Raoni Barcelos,b9f28e7045fdfce7,Bantamweight
6436029b50a9c255,c6d56aad93f98249,5987b2458f4b5290,Ricky Simon,b9f28e7045fdfce7,Bantamweight
6436029b50a9c255,80eae31bc0a94a65,e3964ece586e0635,Jacqueline Cavalcanti,e3964ece586e0635,Women's Bantamweight
6436029b50a9c255,80eae31bc0a94a65,cc8c623cca88f54f,Mayra Bueno Silva,e3964ece586e0635,Women's Bantamweight
6436029b50a9c255,87dcb3eab20f6ac1,955da1675ad58a50,Josh Hokit,955da1675ad58a50,Heavyweight
6436029b50a9c255,87dcb3eab20f6ac1,6a311920edd73c85,Max Gimenis,955da1675ad58a50,Heavyweight
6436029b50a9c255,9126633d921afb57,cffb87059e645bd1,Denise Gomes,cffb87059e645bd1,Women's Strawweight
6436029b50a9c255,9126633d921afb57,31ef8b67e13495b3,Tecia Pennington,cffb87059e645bd1,Women's Strawweight
6436029b50a9c255,238c274c90587e21,850266b3dc4e506e,Daniel Marcos,850266b3dc4e506e,Bantamweight
6436029b50a9c255,238c274c90587e21,46e0d677f91bacc0,Miles Johns,850266b3dc4e506e,Bantamweight
6436029b50a9c255,84b66bf7fba2d59d,23dec7c47cb418f8,Zach Reese,23dec7c47cb418f8,Catch Weight
6436029b50a9c255,84b66bf7fba2d59d,3eeec2f53cebdf12,Jackson McVey,23dec7c47cb418f8,Catch Weight
92c96df8bdab5fea,5f5b626e67529056,eae48ff31db420c2,Arman Tsarukyan,eae48ff31db420c2,Lightweight
92c96df8bdab5fea,5f5b626e67529056,193b9d1858bc4df3,Dan Hooker,eae48ff31db420c2,Lightweight
92c96df8bdab5fea,b2218930b982d9b6,442c9011034ae1fd,Ian Machado Garry,442c9011034ae1fd,Welterweight
92c96df8bdab5fea,b2218930b982d9b6,b1b0729d27936f2f,Belal Muhammad,442c9011034ae1fd,Welterweight
92c96df8bdab5fea,870d374f8d9af65a,0845c81e37d3bcb3,Volkan Oezdemir,0845c81e37d3bcb3,Light Heavyweight
92c96df8bdab5fea,870d374f8d9af65a,a495f599e787614f,Alonzo Menifield,0845c81e37d3bcb3,Light Heavyweight
92c96df8bdab5fea,8ed609d80e135d94,bf2c8e01b07d3eb1,Myktybek Orolbai,bf2c8e01b07d3eb1,Welterweight
92c96df8bdab5fea,8ed609d80e135d94,0a1942069c9ad6b6,Jack Hermansson,bf2c8e01b07d3eb1,Welterweight
92c96df8bdab5fea,e8307c7686c42d8c,fc08099550072fe4,Waldo Cortes Acosta,fc08099550072fe4,Heavyweight
92c96df8bdab5fea,e8307c7686c42d8c,6747ccd6d1acd266,Shamil Gaziev,fc08099550072fe4,Heavyweight
92c96df8bdab5fea,00ee51bba08b7a08,98aa60cf58071fd6,Kyoji Horiguchi,98aa60cf58071fd6,Flyweight
92c96df8bdab5fea,00ee51bba08b7a08,f00ac08ab056af5d,Tagir Ulanbekov,98aa60cf58071fd6,Flyweight
92c96df8bdab5fea,5e6a74db89f5410c,b1de86d835638319,Luke Riley,b1de86d835638319,Featherweight
92c96df8bdab5fea,5e6a74db89f5410c,fb37795db81f93f3,Bogdan Grad,b1de86d835638319,Featherweight
92c96df8bdab5fea,c49485cedb878cf0,9d19d9e4aa2662e8,Nicolas Dalby,9d19d9e4aa2662e8,Welterweight
92c96df8bdab5fea,c49485cedb878cf0,de26d906f2874dd4,Saygid Izagakhmaev,9d19d9e4aa2662e8,Welterweight
92c96df8bdab5fea,443f30a4a856584a,8d3273573b85be09,Asu Almabayev,8d3273573b85be09,Flyweight
92c96df8bdab5fea,443f30a4a856584a,ab2b4ff41d6ebe0f,Alex Perez,8d3273573b85be09,Flyweight
92c96df8bdab5fea,f5564a9eeebd4ea0,95aff2fd8d09a5f0,Abdul Rakhman Yakhyaev,95aff2fd8d09a5f0,Light Heavyweight
92c96df8bdab5fea,f5564a9eeebd4ea0,09a4447655fd4b7b,Rafael Cerqueira,95aff2fd8d09a5f0,Light Heavyweight
92c96df8bdab5fea,6f0231915cc28507,4a6dff1b260bcf61,Aleksandre Topuria,4a6dff1b260bcf61,Bantamweight
92c96df8bdab5fea,6f0231915cc28507,a4dc0f2b95df4cc1,Bekzat Almakhan,4a6dff1b260bcf61,Bantamweight
92c96df8bdab5fea,335064c3380e2f10,6a96ad1bc34fb113,Ismail Naurdiev,6a96ad1bc34fb113,Middleweight
92c96df8bdab5fea,335064c3380e2f10,d5bab53a1a603aac,Ryan Loder,6a96ad1bc34fb113,Middleweight
92c96df8bdab5fea,46f81d5ecd974c1c,ca28cdf526d6b6e9,Nurullo Aliev,ca28cdf526d6b6e9,Lightweight
92c96df8bdab5fea,46f81d5ecd974c1c,52b6bf4528130e86,Shem Rock,ca28cdf526d6b6e9,Lightweight
92c96df8bdab5fea,9027e156c6f1988a,b5c19c34f12c917e,Denzel Freeman,b5c19c34f12c917e,Heavyweight
92c96df8bdab5fea,9027e156c6f1988a,ac0874309da489b9,Marek Bujlo,b5c19c34f12c917e,Heavyweight
8db1b36dde268ef6,856f6ee049373843,275aca31f61ba28c,Islam Makhachev,275aca31f61ba28c,Welterweight
8db1b36dde268ef6,856f6ee049373843,6b453bc35a823c3f,Jack Della Maddalena,275aca31f61ba28c,Welterweight
8db1b36dde268ef6,7606f6b6c19f2d73,132deb59abae64b1,Valentina Shevchenko,132deb59abae64b1,Women's Flyweight
8db1b36dde268ef6,7606f6b6c19f2d73,1ebe20ebbfa15e29,Zhang Weili,132deb59abae64b1,Women's Flyweight
8db1b36dde268ef6,477af74ea3cbba8b,c32aeb1a59e6272d,Michael Morales,c32aeb1a59e6272d,Welterweight
8db1b36dde268ef6,477af74ea3cbba8b,45f7cb591c3ab00b,Sean Brady,c32aeb1a59e6272d,Welterweight
8db1b36dde268ef6,3c60884853766487,7ee0fd831c0fe7c3,Carlos Prates,7ee0fd831c0fe7c3,Welterweight
8db1b36dde268ef6,3c60884853766487,f1fac969a1d70b08,Leon Edwards,7ee0fd831c0fe7c3,Welterweight
8db1b36dde268ef6,9b5f190cd3f5ce16,c2299ec916bc7c56,Benoit Saint Denis,c2299ec916bc7c56,Lightweight
8db1b36dde268ef6,9b5f190cd3f5ce16,08af939f41b5a57b,Beneil Dariush,c2299ec916bc7c56,Lightweight
8db1b36dde268ef6,292b83afa418635f,35673bf5204524ee,Bo Nickal,35673bf5204524ee,Middleweight
8db1b36dde268ef6,292b83afa418635f,260e9e0d4954aea6,Rodolfo Vieira,35673bf5204524ee,Middleweight
8db1b36dde268ef6,ebb012c5f3fd0cbb,d1c65d2cf2925ddd,Gregory Rodrigues,d1c65d2cf2925ddd,Middleweight
8db1b36dde268ef6,ebb012c5f3fd0cbb,9d83f6da776ff7d6,Roman Kopylov,d1c65d2cf2925ddd,Middleweight
8db1b36dde268ef6,909cd8633507a0c8,669970f7feba8ecd,Erin Blanchfield,669970f7feba8ecd,Women's Flyweight
8db1b36dde268ef6,909cd8633507a0c8,68d4a891e5cf2029,Tracy Cortez,669970f7feba8ecd,Women's Flyweight
8db1b36dde268ef6,e313286b307334a7,d776b5814f2400b4,Ethyn Ewing,d776b5814f2400b4,Featherweight
8db1b36dde268ef6,e313286b307334a7,2e45d08b3f2f02c8,Malcolm Wellmaker,d776b5814f2400b4,Featherweight
8db1b36dde268ef6,9bbdc2a2ab334541,d6c0cdd7e467c440,Kyle Daukaus,d6c0cdd7e467c440,Middleweight
8db1b36dde268ef6,9bbdc2a2ab334541,6ac9bc2953c47345,Gerald Meerschaert,d6c0cdd7e467c440,Middleweight
8db1b36dde268ef6,e3cbd663732f4a98,b8bbdeff718dbb7d,Pat Sabatini,b8bbdeff718dbb7d,Featherweight
8db1b36dde268ef6,e3cbd663732f4a98,e0c6edcb5b5d0b90,Chepe Mariscal,b8bbdeff718dbb7d,Featherweight
8db1b36dde268ef6,6c2c6a6e3f4d04db,745fa7b605f8e2da,Fatima Kline,745fa7b605f8e2da,Women's Strawweight
8db1b36dde268ef6,6c2c6a6e3f4d04db,f0feeb2192937424,Angela Hill,745fa7b605f8e2da,Women's Strawweight
8db1b36dde268ef6,c037cf1f7b429d5e,d1feea7a4bdcd503,Baisangur Susurkaev,d1feea7a4bdcd503,Middleweight
8db1b36dde268ef6,c037cf1f7b429d5e,9508cc6184cb2450,Eric McConico,d1feea7a4bdcd503,Middleweight
8db1b36dde268ef6,1a5378e32e8519ef,72f890c5d421e705,Matheus Camilo,72f890c5d421e705,Lightweight
8db1b36dde268ef6,1a5378e32e8519ef,19c591115a58982c,Viacheslav Borshchev,72f890c5d421e705,Lightweight
bd92cf5da5413d2a,4a0db214d9721d6e,d661ce4da776fc20,Petr Yan,d661ce4da776fc20,Bantamweight
bd92cf5da5413d2a,4a0db214d9721d6e,c03520b5c88ed6b4,Merab Dvalishvili,d661ce4da776fc20,Bantamweight
bd92cf5da5413d2a,dfa692db6d39330c,17e97649403ba428,Joshua Van,17e97649403ba428,Flyweight
bd92cf5da5413d2a,dfa692db6d39330c,a0f0004aadf10b71,Alexandre Pantoja,17e97649403ba428,Flyweight
bd92cf5da5413d2a,fbbb9e72900b71f5,4461d7e47375a895,Tatsuro Taira,4461d7e47375a895,Flyweight
bd92cf5da5413d2a,fbbb9e72900b71f5,792be9a24df82ed6,Brandon Moreno,4461d7e47375a895,Flyweight
bd92cf5da5413d2a,1dc29f4c6fcdd356,6e743a33d56bdaa4,Payton Talbott,6e743a33d56bdaa4,Bantamweight
bd92cf5da5413d2a,1dc29f4c6fcdd356,056c493bbd76a918,Henry Cejudo,6e743a33d56bdaa4,Bantamweight
bd92cf5da5413d2a,6d6ab10cbaa45e8c,99df7d0a2a08a8a8,Jan Blachowicz,DRAW,Light Heavyweight
bd92cf5da5413d2a,6d6ab10cbaa45e8c,ef5dcb10d2bd4b0f,Bogdan Guskov,DRAW,Light Heavyweight
bd92cf5da5413d2a,c797b58d85c840a4,2e7878927067fdca,Manuel Torres,2e7878927067fdca,Lightweight
bd92cf5da5413d2a,c797b58d85c840a4,99bd51917728c25d,Grant Dawson,2e7878927067fdca,Lightweight
bd92cf5da5413d2a,b3d2ac2244e4f791,fd406a32a6fb3a29,Chris Duncan,fd406a32a6fb3a29,Lightweight
bd92cf5da5413d2a,b3d2ac2244e4f791,809bd1a871491508,Terrance McKinney,fd406a32a6fb3a29,Lightweight
bd92cf5da5413d2a,2417cc7bc1eea75b,6a740daf1b279661,Maycee Barber,6a740daf1b279661,Women's Flyweight
bd92cf5da5413d2a,2417cc7bc1eea75b,9d62c2d8ee151f08,Karine Silva,6a740daf1b279661,Women's Flyweight
bd92cf5da5413d2a,10a57b983e59f727,1e4f273069fb9e85,Fares Ziam,1e4f273069fb9e85,Lightweight
bd92cf5da5413d2a,10a57b983e59f727,ff62013d2fce6d13,Nazim Sadykhov,1e4f273069fb9e85,Lightweight
bd92cf5da5413d2a,3c683da1924b6c44,1e719d4b676dc19a,Brunno Ferreira,1e719d4b676dc19a,Middleweight
bd92cf5da5413d2a,3c683da1924b6c44,7acbb0972e75281a,Marvin Vettori,1e719d4b676dc19a,Middleweight
bd92cf5da5413d2a,7af407397532f7cf,4d8fa64202cee4c1,Jalin Turner,4d8fa64202cee4c1,Lightweight
bd92cf5da5413d2a,7af407397532f7cf,64a50dad704d1d49,Edson Barboza,4d8fa64202cee4c1,Lightweight
bd92cf5da5413d2a,ea660db65bfa998f,1c23ec2f1b71be40,Iwo Baraniewski,1c23ec2f1b71be40,Light Heavyweight
bd92cf5da5413d2a,ea660db65bfa998f,6e8f1bcdda94ff45,Ibo Aslan,1c23ec2f1b71be40,Light Heavyweight
bd92cf5da5413d2a,964ea1777695851b,841695e02c99a521,Mansur Abdul-Malik,841695e02c99a521,Middleweight
bd92cf5da5413d2a,964ea1777695851b,6d48a2df51749d91,Antonio Trocoli,841695e02c99a521,Middleweight
bd92cf5da5413d2a,40fa4f8b4b93884e,480779d7f9a424d3,Mairon Santos,480779d7f9a424d3,Featherweight
bd92cf5da5413d2a,40fa4f8b4b93884e,8d11d9c13e2ccdf7,Muhammad Naimov,480779d7f9a424d3,Featherweight
0e2c2daf11b5d8f2,747d922b329b7f30,97cf1a2c7c5e7889,Steve Garcia,97cf1a2c7c5e7889,Featherweight
0e2c2daf11b5d8f2,747d922b329b7f30,ffe9703408fb5964,David Onama,97cf1a2c7c5e7889,Featherweight
0e2c2daf11b5d8f2,9d9390b550d77e06,fc08099550072fe4,Waldo Cortes Acosta,fc08099550072fe4,Heavyweight
0e2c2daf11b5d8f2,9d9390b550d77e06,7d8435c56043b0ae,Ante Delija,fc08099550072fe4,Heavyweight
0e2c2daf11b5d8f2,b0f68344e01884ff,d66a46de8d705353,Jeremiah Wells,d66a46de8d705353,Welterweight
0e2c2daf11b5d8f2,b0f68344e01884ff,40f3cb27fc7305a1,Themba Gorimbo,d66a46de8d705353,Welterweight
0e2c2daf11b5d8f2,767b78b67c7da17c,70380ccdc81915b8,Yadier del Valle,70380ccdc81915b8,Featherweight
0e2c2daf11b5d8f2,767b78b67c7da17c,a57cb948c4c70a47,Isaac Dulgarian,70380ccdc81915b8,Featherweight
0e2c2daf11b5d8f2,71c8ca7442bcb757,feedf3053472fe56,Charles Radtke,feedf3053472fe56,Welterweight
0e2c2daf11b5d8f2,71c8ca7442bcb757,7cec3c4a5e7b6d68,Daniel Frunza,feedf3053472fe56,Welterweight
0e2c2daf11b5d8f2,f41c2c82d5117230,253076a23d03dcd0,Allan Nascimento,253076a23d03dcd0,Catch Weight
0e2c2daf11b5d8f2,f41c2c82d5117230,7f6ed67d3ed3c036,Cody Durden,253076a23d03dcd0,Catch Weight
0e2c2daf11b5d8f2,f063bcccbbb9edc5,07a74004d964c7f4,Billy Elekana,07a74004d964c7f4,Light Heavyweight
0e2c2daf11b5d8f2,f063bcccbbb9edc5,7e9b36a9847db116,Kevin Christian,07a74004d964c7f4,Light Heavyweight
0e2c2daf11b5d8f2,58f6248da3cdf3ce,0e46690e55a8df75,Timmy Cuamba,0e46690e55a8df75,Bantamweight
0e2c2daf11b5d8f2,58f6248da3cdf3ce,117a06469813e4ef,ChangHo Lee,0e46690e55a8df75,Bantamweight
0e2c2daf11b5d8f2,c245be6698c1e378,ad5cb64af10fc946,Donte Johnson,ad5cb64af10fc946,Middleweight
0e2c2daf11b5d8f2,c245be6698c1e378,4e6738062d469256,Sedriques Dumas,ad5cb64af10fc946,Middleweight
0e2c2daf11b5d8f2,760150e9951e65fa,d3f5d33d61cd00c9,Norma Dumont,d3f5d33d61cd00c9,Women's Bantamweight
0e2c2daf11b5d8f2,760150e9951e65fa,b9706f80d005036c,Ketlen Vieira,d3f5d33d61cd00c9,Women's Bantamweight
0e2c2daf11b5d8f2,32927d50acedb507,87f8699fdcc2c404,Alice Ardelean,87f8699fdcc2c404,Women's Strawweight
0e2c2daf11b5d8f2,32927d50acedb507,1235b31de15d0c6e,Montserrat Conejo Ruiz,87f8699fdcc2c404,Women's Strawweight
0e2c2daf11b5d8f2,e6031b5937294176,4a07b1988477502c,Seokhyeon Ko,4a07b1988477502c,Welterweight
0e2c2daf11b5d8f2,e6031b5937294176,8e382b585a92affe,Phil Rowe,4a07b1988477502c,Welterweight
0e2c2daf11b5d8f2,7add5901fac6ab82,d35298b6df168456,Talita Alencar,d35298b6df168456,Women's Strawweight
0e2c2daf11b5d8f2,7add5901fac6ab82,c0d5c0c95c59050b,Ariane Carnelossi,d35298b6df168456,Women's Strawweight
38e5d9dcb0fddc42,d61373d9fdf01a12,2f181c0467965b98,Brendan Allen,2f181c0467965b98,Middleweight
38e5d9dcb0fddc42,d61373d9fdf01a12,d549cefc7c54ab78,Reinier de Ridder,2f181c0467965b98,Middleweight
38e5d9dcb0fddc42,cdd565a16975c711,dd6103dd7127db1d,Mike Malott,dd6103dd7127db1d,Welterweight
38e5d9dcb0fddc42,cdd565a16975c711,3a46b268013afede,Kevin Holland,dd6103dd7127db1d,Welterweight
38e5d9dcb0fddc42,857d274e47aa8c4e,24656ef4d605c96f,Aiemann Zahabi,24656ef4d605c96f,Bantamweight
38e5d9dcb0fddc42,857d274e47aa8c4e,7c7332319c14094c,Marlon Vera,24656ef4d605c96f,Bantamweight
38e5d9dcb0fddc42,c82acd7b17915591,34ff304266360297,Manon Fiorot,34ff304266360297,Women's Flyweight
38e5d9dcb0fddc42,c82acd7b17915591,a9e260472d321361,Jasmine Jasudavicius,34ff304266360297,Women's Flyweight
38e5d9dcb0fddc42,a18edcb638ba7e39,f1d64ae34e088832,Charles Jourdain,f1d64ae34e088832,Bantamweight
38e5d9dcb0fddc42,a18edcb638ba7e39,113df4fde64735c6,Davey Grant,f1d64ae34e088832,Bantamweight
38e5d9dcb0fddc42,3af1bdc5a510bba9,31f8081c7600da93,Kyle Nelson,31f8081c7600da93,Lightweight
38e5d9dcb0fddc42,3af1bdc5a510bba9,dccb63727f2f5f74,Matt Frevola,31f8081c7600da93,Lightweight
38e5d9dcb0fddc42,ecdbb3a5216b815e,519e4fe37ce9ff75,Drew Dober,519e4fe37ce9ff75,Lightweight
38e5d9dcb0fddc42,ecdbb3a5216b815e,873626e5547b5235,Kyle Prepolec,519e4fe37ce9ff75,Lightweight
38e5d9dcb0fddc42,970f083af8368f57,7d420039bbfe7c1a,Aoriqileng,7d420039bbfe7c1a,Bantamweight
38e5d9dcb0fddc42,970f083af8368f57,700a674c042b7a96,Cody Gibson,7d420039bbfe7c1a,Bantamweight
38e5d9dcb0fddc42,668a44403a130043,294aa73dbf37d281,Bruno Silva,294aa73dbf37d281,Flyweight
38e5d9dcb0fddc42,668a44403a130043,b671bdf981ad527d,HyunSung Park,294aa73dbf37d281,Flyweight
38e5d9dcb0fddc42,096e00355c8c84ac,312f7d7b2b2f7de4,Djorden Santos,312f7d7b2b2f7de4,Middleweight
38e5d9dcb0fddc42,096e00355c8c84ac,b7c5eb7cdbac6a63,Danny Barlow,312f7d7b2b2f7de4,Middleweight
38e5d9dcb0fddc42,8d9458121f0c4b95,1b35af4d1529adf6,Stephanie Luciano,1b35af4d1529adf6,Women's Strawweight
38e5d9dcb0fddc42,8d9458121f0c4b95,4948e412fa6ab67d,Ravena Oliveira,1b35af4d1529adf6,Women's Strawweight
38e5d9dcb0fddc42,87ac0e5face106b4,7674b836ce0698a0,Yousri Belgaroui,7674b836ce0698a0,Middleweight
38e5d9dcb0fddc42,87ac0e5face106b4,3bc3f60b21cddc6a,Azamat Bekoev,7674b836ce0698a0,Middleweight
38e5d9dcb0fddc42,dec301fd5e99ca46,51e2f44a8dbf6984,Melissa Croden,51e2f44a8dbf6984,Women's Bantamweight
38e5d9dcb0fddc42,dec301fd5e99ca46,2c5f5749569eef66,Tainara Lisboa,51e2f44a8dbf6984,Women's Bantamweight
7956f026e2672c47,6390c8e74630473e,399afbabc02376b5,Tom Aspinall,,Heavyweight
7956f026e2672c47,6390c8e74630473e,787bb1f087ccff8a,Ciryl Gane,,Heavyweight
7956f026e2672c47,7d3da3c4153717de,7447e9f28508106a,Mackenzie Dern,7447e9f28508106a,Women's Strawweight
7956f026e2672c47,7d3da3c4153717de,7dda2cf308f24a02,Virna Jandiroba,7447e9f28508106a,Women's Strawweight
7956f026e2672c47,e69f9b4b9cae12a4,2b6fc1c02736833d,Umar Nurmagomedov,2b6fc1c02736833d,Bantamweight
7956f026e2672c47,e69f9b4b9cae12a4,bc711b6dd95c1af6,Mario Bautista,2b6fc1c02736833d,Bantamweight
7956f026e2672c47,b42a3386a7dccb3d,279566840aa55bf2,Alexander Volkov,279566840aa55bf2,Heavyweight
7956f026e2672c47,b42a3386a7dccb3d,41e83a89929d1327,Jailton Almeida,279566840aa55bf2,Heavyweight
7956f026e2672c47,ef12d2aaaadaf6d0,e90a2f22417af68e,Azamat Murzakanov,e90a2f22417af68e,Light Heavyweight
7956f026e2672c47,ef12d2aaaadaf6d0,333b9e5c723ac873,Aleksandar Rakic,e90a2f22417af68e,Light Heavyweight
7956f026e2672c47,cb902d73389ed34b,17734443a833cdf7,Quillan Salkilld,17734443a833cdf7,Lightweight
7956f026e2672c47,cb902d73389ed34b,b7b84ccd221be298,Nasrat Haqparast,17734443a833cdf7,Lightweight
7956f026e2672c47,0230a9dd2739add4,b07aed698fba8624,Ikram Aliskerov,b07aed698fba8624,Middleweight
7956f026e2672c47,0230a9dd2739add4,285ae0b4a68221f4,JunYong Park,b07aed698fba8624,Middleweight
7956f026e2672c47,e9c034cec33b3479,5b86d491d63890c5,Ludovit Klein,5b86d491d63890c5,Lightweight
7956f026e2672c47,e9c034cec33b3479,849c5d9979df5357,Mateusz Rebecki,5b86d491d63890c5,Lightweight
7956f026e2672c47,f2c2a49fed32bd75,f5779a2303ed76ec,Valter Walker,f5779a2303ed76ec,Heavyweight
7956f026e2672c47,f2c2a49fed32bd75,cdb7b38b1b357f26,Louie Sutherland,f5779a2303ed76ec,Heavyweight
7956f026e2672c47,bd7394f07247d9ca,329e403448756217,Nathaniel Wood,329e403448756217,Featherweight
7956f026e2672c47,bd7394f07247d9ca,7d6ceff6747f2de2,Jose Delgado,329e403448756217,Featherweight
7956f026e2672c47,3fdb4c4b39218cf4,3329d692aea4dc28,Hamdy Abdelwahab,3329d692aea4dc28,Heavyweight
7956f026e2672c47,3fdb4c4b39218cf4,7a5e8c94a86f9895,Chris Barnett,3329d692aea4dc28,Heavyweight
7956f026e2672c47,22dd728012944f0a,0be6776db31d98ec,Mitch Raposo,0be6776db31d98ec,Flyweight
7956f026e2672c47,22dd728012944f0a,7f1bf0c255ec8756,Azat Maksum,0be6776db31d98ec,Flyweight
7956f026e2672c47,ef1519c8c1d20977,43a59ce3bb40449e,Mizuki,43a59ce3bb40449e,Women's Strawweight
7956f026e2672c47,ef1519c8c1d20977,bc7d1ad49fcb2d08,Jaqueline Amorim,43a59ce3bb40449e,Women's Strawweight
9336e86cfd4ceaa1,79865287be90e4be,07225ba28ae309b6,Charles Oliveira,07225ba28ae309b6,Lightweight
9336e86cfd4ceaa1,79865287be90e4be,72db2a14ffa73ece,Mateusz Gamrot,07225ba28ae309b6,Lightweight
9336e86cfd4ceaa1,f295eb2a7b0ba4b7,aa72b0f831d0bfe5,Deiveson Figueiredo,aa72b0f831d0bfe5,Bantamweight
9336e86cfd4ceaa1,f295eb2a7b0ba4b7,cc1a8b4b38b92c6d,Montel Jackson,aa72b0f831d0bfe5,Bantamweight
9336e86cfd4ceaa1,6188b7fb3f8daacc,58bbef3770bb2dfc,Joel Alvarez,58bbef3770bb2dfc,Welterweight
9336e86cfd4ceaa1,6188b7fb3f8daacc,6d4b63c767106d3a,Vicente Luque,58bbef3770bb2dfc,Welterweight
9336e86cfd4ceaa1,03377f7bf8a2d5ff,39d309957c5c210d,Mario Pinto,39d309957c5c210d,Heavyweight
9336e86cfd4ceaa1,03377f7bf8a2d5ff,25f9a5f3e8a52618,Jhonata Diniz,39d309957c5c210d,Heavyweight
9336e86cfd4ceaa1,2aef1a91d26dde42,7facc9c45d792985,Kaan Ofli,7facc9c45d792985,Featherweight
9336e86cfd4ceaa1,2aef1a91d26dde42,1ae8f3c723aacff4,Ricardo Ramos,7facc9c45d792985,Featherweight
9336e86cfd4ceaa1,cff0abc02974fb4a,01c9e4013afce141,Michael Aswell Jr.,01c9e4013afce141,Featherweight
9336e86cfd4ceaa1,cff0abc02974fb4a,710f0f8c5d5c9d41,Lucas Almeida,01c9e4013afce141,Featherweight
9336e86cfd4ceaa1,766b0b26c40525de,65adf3856c4d9256,Jafel Filho,65adf3856c4d9256,Flyweight
9336e86cfd4ceaa1,766b0b26c40525de,b62d5280966b2460,Clayton Carpenter,65adf3856c4d9256,Flyweight
9336e86cfd4ceaa1,a815dafc89adf33b,71171fc96445bf65,Vitor Petrino,71171fc96445bf65,Heavyweight
9336e86cfd4ceaa1,a815dafc89adf33b,764d39074a352e33,Thomas Petersen,71171fc96445bf65,Heavyweight
9336e86cfd4ceaa1,546f971f9d8e0a33,eff9074bc066f0f2,Bia Mesquita,eff9074bc066f0f2,Women's Bantamweight
9336e86cfd4ceaa1,546f971f9d8e0a33,103e2e33a60683e1,Irina Alekseeva,eff9074bc066f0f2,Women's Bantamweight
9336e86cfd4ceaa1,434abaea90ccd299,e0d3d9b564f95635,Lucas Rocha,e0d3d9b564f95635,Flyweight
9336e86cfd4ceaa1,434abaea90ccd299,2bd98ab77a8daa75,Stewart Nicoll,e0d3d9b564f95635,Flyweight
9336e86cfd4ceaa1,c547b3e95bcc5f24,abb68e3c7ca128f2,Julia Polastri,abb68e3c7ca128f2,Women's Strawweight
9336e86cfd4ceaa1,c547b3e95bcc5f24,d7c3816669784109,Karolina Kowalkiewicz,abb68e3c7ca128f2,Women's Strawweight
9336e86cfd4ceaa1,0f9e7d0d04e24b74,6fc506e1099afe20,Luan Lacerda,6fc506e1099afe20,Bantamweight
9336e86cfd4ceaa1,0f9e7d0d04e24b74,72ea1984c52019b5,Saimon Oliveira,6fc506e1099afe20,Bantamweight
ed220e87bef0cc64,a3ee907c77544cde,9014c02eff8b3d62,Carlos Ulberg,9014c02eff8b3d62,Light Heavyweight
ed220e87bef0cc64,a3ee907c77544cde,2e19380f34871c6a,Dominick Reyes,9014c02eff8b3d62,Light Heavyweight
ed220e87bef0cc64,f5fb8b182020c59d,70e1f8a821b72c8b,Jimmy Crute,70e1f8a821b72c8b,Light Heavyweight
ed220e87bef0cc64,f5fb8b182020c59d,64ad3e3b0efa30bb,Ivan Erslan,70e1f8a821b72c8b,Light Heavyweight
ed220e87bef0cc64,38248c5d13f273e6,a9da3158dd2c2b5a,Jack Jenkins,a9da3158dd2c2b5a,Featherweight
ed220e87bef0cc64,38248c5d13f273e6,c5ccd878231c5407,Ramon Taveras,a9da3158dd2c2b5a,Featherweight
ed220e87bef0cc64,1ff24d5f760e0491,84b3e7d38f2d2ec5,Neil Magny,84b3e7d38f2d2ec5,Welterweight
ed220e87bef0cc64,1ff24d5f760e0491,a845f0735bc67405,Jake Matthews,84b3e7d38f2d2ec5,Welterweight
ed220e87bef0cc64,8abad36b4c5e4070,6c3b2525436cf5d4,Tom Nolan,6c3b2525436cf5d4,Lightweight
ed220e87bef0cc64,8abad36b4c5e4070,b39f7a6c2be17ee8,Charlie Campbell,6c3b2525436cf5d4,Lightweight
